Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift
125610.42+260103.4,3.704295762300289,1.4216027453016928,-3.6660846580382875,1.4069384165856353,0.28697144803672475,0.11013143240454318,0.784257926711754,0.30761476035725244,3.019777031667999,1.1759943736191707,-4.879739087126242,1.9003210008588864,0.1819433575052517,0.07085435861646126,0.5445539650936334,0.22157061086783197,3.8174741347832044,0.7497754975075486,0.6644059459026936,0.1895523518648569,1464.6554527999979,2355.0699549899946,1.1966,1.1956746032649983
133044.43+072628.8,9.857500497891676,1.812700165443133,-6.519884679815314,1.1989445032540582,0.8620189367730844,0.15851704695707486,0.7829553473999906,0.15405609545763804,7.8177070761159975,1.2659644594376764,-10.070268349796414,1.6307341402942581,0.6412613911191398,0.10384299673322125,0.9592674517683355,0.18465608525372085,8.56634015090485,0.7493876525437813,0.8711113995841631,0.12024054055193105,4017.5162841300044,3810.9859182900036,0.464448,0.4634470187185049
134037.05+131819.2,9.791653988269415,1.403591089402859,-9.941570141432264,1.4250809191077296,0.5555527414911686,0.07963607359742408,0.6794314651035124,0.11329656571800838,7.683740992476723,1.3348994160485026,-8.689232813955305,1.5095839149986239,0.5207504642019187,0.09047018779664232,1.4103742952542562,0.2734757493740296,9.026549484033428,0.7098293641628441,1.0449028801788842,0.14800768333027683,4205.536598250001,4730.181801160004,0.34791,0.3478206574325531
134554.00+084537.3,5.313671555294297,1.9294152688972523,-3.2203222646902305,1.169311818317492,0.3159822963517635,0.11473442815163669,0.5924929696366318,0.2218827758482265,70.45565162436019,8.354186112546218,-8.494650682865982,1.0072420186259925,0.247740557590383,0.029375510381631914,1.039684767414384,0.24161319731112135,21.871074031802674,2.1779706078058174,0.8160888685255079,0.16401898010064048,3446.9760422100007,3284.8226089399977,0.6017174,0.601965605291789
135801.62+115331.8,11.534524524143228,1.1935874137381035,-17.700423811147694,1.8316319007857338,0.7076634432072839,0.07322869505429602,1.1052159636449437,0.173369525019479,7.034383649145469,1.0816648014579295,-17.06094944075924,2.623432188229373,0.6564389691965835,0.10093946573009653,1.66302651046518,0.28033949868484187,13.332570356298907,0.8955417886383413,1.3841212370550617,0.16480839384596602,4176.694173700002,4905.0585729400045,0.266923,0.26672866569578
140659.07+032601.9,13.23988419426419,1.5862882176237922,-10.75202195685647,1.2882141184575224,0.6223766782057647,0.0745677814908189,0.6544457581515754,0.0835778105179353,10.29530536571741,1.4310004749526382,-10.057912113002885,1.3980038958986314,0.6329953785155442,0.08798346966131476,1.34370892313358,0.2187390378547908,11.086280907460239,0.7149293311504549,0.9990773406425777,0.11708118667468687,5272.970646739996,4541.746347529996,0.6004550000000001,0.5994833967554788
140957.72-012850.5,13.461139076034662,1.20366709133168,-20.09316671587818,1.796689225178713,2.139215477139735,0.19128420385201184,0.5900310291524263,0.054909763496576336,21.78112054732614,1.3840169074861708,-22.76409451628248,1.4464770820992428,1.8579117765547892,0.11805551077054945,1.07579598815041,0.0909197812452387,19.524880213880365,0.7367456051732713,0.8329135086514181,0.053107176419322104,1256.240893605005,4909.146985969994,0.135,0.1352227711911643
141535.46+022338.7,24.189905477941974,1.25635379063381,-31.806120581171573,1.651917995047521,2.612541860097143,0.13568787493260598,1.316690130218421,0.07276389239817188,17.52460118424691,1.3156997315400665,-20.49603784756467,1.5387871718254293,2.09548332250845,0.15732322897877873,1.6849573419973376,0.21749149584580413,23.504166272731283,0.7248357423129943,1.5008237361078793,0.11467032615522005,4381.080689369999,4381.080689369999,0.352634,0.3518773988748816
141801.50+525200.7,2.2386672771270195,1.2915749966693693,-2.7387183646275437,1.5800740908723525,0.13831528945754784,0.07979951793002381,0.4767496245883259,0.2887352905635061,4.117217366604889,1.4423014968750028,-3.961365852520551,1.3877051877567799,0.10905258095433962,0.038202185297354634,0.39060747166154103,0.14810166739077316,3.2639922152200005,0.7146135057096653,0.43367854812493345,0.16225148065635603,3477.847372330005,731.2595661949963,0.34176207,1.1554697650842365
142641.03+521214.3,1.0724747990690222,1.0442106944232799,-3.567472218204931,3.473454710116488,0.12276045261843604,0.11952521176972042,0.5174622895338888,0.5065453009511507,2.248908577231968,1.0920269703821799,-5.125433449141355,2.48881240350394,0.21561694967110948,0.10469946475200877,1.0008929528090604,0.5092607538230903,3.0035722609118194,1.1330813541361313,0.7591776211714747,0.3591429580613248,5095.691501524998,3081.5708947899984,0.20968403,1.0492986386688954
