Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift
085932.52+325742.6,5.261238090110877,1.2020183510921811,-7.8882756384403505,1.8022092734599795,0.16234715034270997,0.037090937649496517,0.2829209066319327,0.06542967840689494,4.881665243007331,1.3279209699774979,-5.58726517127126,1.5198597643260972,0.160007152898337,0.04352548630499742,0.2900308316342537,0.08031843998947698,5.904611035707455,0.7401922971190861,0.2864758691330932,0.05179791168274284,4903.730673260005,4172.215425230002,1.213623,1.211239719107806
160939.13+563909.4,21.623956972718126,1.4569148769891773,-20.409034702359456,1.375059445427591,0.34244694649240337,0.023072375308263744,0.2647364807794036,0.01816419511271689,13.299460469499996,1.2429116360014076,-18.01788378664631,1.6838756328425515,0.2684598349999928,0.02508912699772502,0.3564379770431034,0.034049307362118315,18.337583982805974,0.7242951711422898,0.3105872289112535,0.019295681614890238,717.2328319700027,3106.880061525,0.5227110981941223,0.522890989978021
165231.29+353615.8,10.754160193104793,1.778393875917512,-7.312735909143814,1.2092924527348736,0.14927149511247517,0.0246847273976152,0.2793812142562746,0.04741764712909091,10.529291436846394,2.5318384114086085,-4.5268098903075185,1.0885016556116591,0.10222793552192921,0.024581389491004812,0.20781375023452628,0.05087274472469176,8.280749357350631,0.8739320128697021,0.24359748224540045,0.03477236479980416,2750.342309990003,4911.90412626,0.927977,0.9274734278146192
100523.31+024536.0,5.065453172146008,,,,0.1490024357370416,,0.6203172932288887,,1.7934033500839175,1.1321314088980121,-3.3788425902730537,2.1329801920975817,0.15830719862454884,0.09993543940303311,0.5531023098740357,0.36070792493876414,3.412566370834327,,0.5867098015514622,,4207.974332360005,722.3060779500083,1.4816200000000002,1.4813788864441972
164750.17+342837.4,2.8298004142089015,,,,0.12256224081203645,,0.6726316358827639,,,,,,,,,,2.8298004142089015,,0.6128669728783998,,2543.5725840949963,,1.815733551979065,1.8172831873398545
160045.66+542300.8,2.5736257747638684,,,,0.1262411872480433,,0.7076549887955464,,,,,,,,,,2.5736257747638684,,0.6303786493347912,,1285.230995219994,,1.9250036478042605,1.923342842673876
102017.31+334422.8,1.1624773818821104,1.521764469415491,-1.0134329024537627,1.3266547866882714,0.06492871563534533,0.08499624512149928,0.2641539467926525,0.35258412637776687,,,,,,,,,1.0879551421679365,1.0094280587810993,0.40862812833334416,0.25220317865126235,652.391250960005,,0.6059651374816895,0.6061621141175856
163710.55+215416.4,8.370929946865461,1.50372504387474,-7.453900978984043,1.3389931163929851,0.16171939501404736,0.029050715500725865,0.37720927534281307,0.07039802621007583,5.013390456371771,1.3438037211767624,-5.58490286065132,1.4969935639095273,0.12434186325219176,0.03332895372710956,0.26590235418796865,0.0723888557935932,6.605781060718149,0.7115515505200127,0.32155581476539086,0.05048769289980518,2922.116098464998,1823.9620219000062,1.401497,1.4028993310391369
142744.43+333828.6,4.235175705480967,1.1643523410805154,-7.100999862559978,1.9522367875514548,0.10076834284618352,0.027703657193706266,0.17003736179590914,0.04692436987232911,3.9446973473684053,1.3002658462683083,-4.7464805367319975,1.5645526103560654,0.11042383810144368,0.03639831719737738,0.23140222184064824,0.07710542761080544,5.006838363035337,0.7626213424102062,0.2007197918182787,0.045130764050036604,1824.060205524991,2033.3543984449934,1.242162,1.2388492466976198
132735.80+323213.1,4.8905720751415975,1.3270869947836446,-5.605594984399206,1.5211128856750828,0.14142518238556567,0.03837659836009168,0.362699752379472,0.10118002245310018,2.639717265319877,1.3225043692415261,-3.0500807810815953,1.528097426385251,0.10741489311631836,0.053815106388194325,0.37911343995079105,0.19569482847340458,4.046491276485568,0.714101001866981,0.37090659616513155,0.11015201182325847,550.7349777299969,572.0795182799993,0.5720134973526001,0.5717727598074129
