ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag
195.40350312794288,23.240924066420327,0.67973614,130136.84+231427.3,5990,56066,828,195.4035035439813,23.24090729832536,0.6798097504041031,39628335008975960,59345.18946703,0.0
195.1361769990376,23.35219281080349,0.3879624,130032.68+232107.8,5990,56066,744,195.1361634994688,23.352202254944487,0.3876012325472144,39628335004782451,59337.25565865,19.52791976928711
193.93895623348217,23.39667956129984,0.5087944000000001,125545.34+232348.0,5989,56312,190,193.9389542464908,23.396669427711128,0.5096213409828562,39628340541260804,59338.22263793,20.86099624633789
194.1118413692385,23.477793588352828,0.8720686,125626.84+232840.0,5989,56312,158,194.11182037446773,23.47779166332043,0.8722895567072924,39628340541264113,59337.2556587,20.665367126464844
193.8815388602708,23.80708011120686,0.83528244,125531.56+234825.4,5989,56312,236,193.8815386733944,23.807063279822987,0.8354397102870229,39628346077745423,59337.2556587,20.82897186279297
193.54049061675323,24.170054996827435,0.9281191,125409.71+241012.1,5989,56312,728,193.5404480799133,24.170054366300874,0.9276059071262458,39628357129734116,59337.25565868,0.0
193.43389787211424,24.332971377375607,0.73204875,125344.13+241958.6,5989,56312,722,193.4338735246354,24.33297726121809,0.7318885465030169,39628357129732539,59337.25565868,20.36702537536621
193.46206571481383,24.48239937779233,0.8424538,125350.89+242856.6,5989,56312,700,193.46206669433928,24.48238535828848,0.8425035580244412,39628362641047840,59338.22263793,0.0
193.4781193312473,25.21715706168746,0.7606371999999999,125354.74+251301.7,5987,56339,96,193.478118542726,25.21713483545573,0.7607227850912772,39628379103694312,59345.18946694,0.0
194.6426281628584,26.152267088704573,0.85667133,125834.23+260908.1,5972,56334,311,194.6426193659242,26.152254667644787,0.8566535529113888,39628400918269202,59337.25565871,21.05979919433593
219.7380066433306,34.455345690572535,0.57133895,143857.12+342719.2,10754,58224,287,219.73800659537656,34.455335997684735,0.5713808611484498,39632971447141832,59311.33460287,20.78099250793457
218.5740564197303,34.64093578833513,1.6342074,143417.77+343827.3,10754,58224,449,218.574048985992,34.64094660323136,1.6286483935188685,39632976413196674,59311.33460283,20.22080993652344
218.41778087296268,34.582368360795606,0.6820961999999999,143340.26+343456.5,10757,58223,17,218.4177875022474,34.58237926591255,0.6818470013392977,39632971426173165,59314.321635800006,21.285335540771484
219.5045982219612,35.426112168561346,0.8018634,143801.10+352534.0,10754,58224,316,219.50461277589508,35.42610946742235,0.8021284498336126,39632991273615595,59342.38074753,0.0
251.7469586056389,33.42484570283281,0.8754436,164659.27+332529.4,5196,55831,228,251.74696784374265,33.424870329163845,0.8771546663897034,39632951821996020,59312.45872111,20.00171089172364
251.61305729157613,32.98214373121914,0.4650682,164627.13+325855.7,5196,55831,233,251.61305471949368,32.982142144955084,0.4644286862563612,39632941705333599,59323.42936785,0.0
253.23050344060448,33.341000901469414,0.71635747,165255.32+332027.6,5196,55831,10,253.23051505785403,33.340999647057345,0.7159852397575566,39632946793023113,59311.41551946,19.60110282897949
252.34313805256568,34.74188308855248,0.65836644,164922.35+344430.7,4987,55746,502,252.3431415432872,34.74187898582173,0.657990206190891,39632976878765684,59311.41551936,20.449064254760746
252.27699640802444,34.747303773306214,0.76298356,164906.47+344450.2,5197,55828,50,252.2769953681693,34.747322055868786,0.7615749970575907,39632976878764655,59313.45957578,19.31416130065918
252.9716516798105,34.86088779809777,0.79755175,165153.19+345139.1,4987,55746,571,252.97164721003023,34.860889680538115,0.7974872917483676,39632976887154653,59311.41551942,20.442121505737305
252.8183506724671,35.10982266184694,0.75568056,165116.40+350635.3,4987,55746,600,252.8183545043719,35.109830318115584,0.7541304173524112,39632981849014707,59314.38495281,19.60221672058105
251.65435329039792,34.6397023672338,0.64983636,164637.04+343822.9,5196,55831,751,251.6543933406966,34.63968407097872,0.6494776841033252,39632976870375707,59311.41551933,0.0
251.88556399768467,35.090279586991024,0.8665591999999999,164732.53+350525.0,5197,55828,100,251.8855788768925,35.09029389647282,0.8645900439044346,39632981836431519,59313.45957578,20.61698341369629
252.28345756883783,35.13573957407947,0.7688448,164908.02+350808.6,5197,55828,28,252.2834524284812,35.135782188464624,0.7690525889302408,39632986785712623,59312.45872119,0.0
252.60875054746293,35.891995221007434,0.67541945,165026.10+355331.1,5197,55828,998,252.60875410554507,35.89200238326516,0.6749202283780908,39633001549663145,59312.45872119,21.01898956298828
252.4584205298701,35.965644098140835,0.5565641,164950.02+355756.3,5197,55828,980,252.4584509806876,35.96563622727743,0.5568246646855882,39633001549660718,59322.43520197,0.0
253.77725035655843,35.87844551862589,0.8868771999999999,165506.54+355242.4,5198,55823,166,253.7772614484961,35.87844369119309,0.8830189523118805,39633001566439321,59324.43007868,21.02033424377441
246.64621500344123,41.77774594213598,1.8410294,162635.09+414639.8,8526,57898,998,246.64621995113183,41.77775342420295,1.831800422641742,39633109792065952,59324.42031712,19.85202407836914
247.17553034116435,42.340760347181615,0.8342845,162842.12+422026.7,6036,56093,516,247.1755410956436,42.34074896451222,0.8347876192622894,39633118801431199,59311.40505396,19.350727081298828
246.72885263593827,42.23306374988851,1.0144018,162654.92+421359.0,8531,57905,324,246.72886489014272,42.23304735668921,1.0141815228007407,39633118797235672,59311.40505396,21.013103485107425
245.77651629343745,42.31387186357368,0.47015288,162306.36+421849.9,8524,57656,552,245.776530617623,42.313872592816175,0.4702569230161842,39633118784653569,59312.44716134,19.971269607543945
245.7750458857034,42.209708060264695,0.63281995,162306.01+421234.9,6045,56072,608,245.77504425576865,42.209689352074975,0.632679957347272,39633118784653549,59312.44716134,19.991405487060547
245.25415330122337,42.1310855831816,0.40383047,162100.99+420751.9,8526,57898,866,245.25416501241187,42.13107137629591,0.4036357111884581,39633118776266990,59315.40914386,20.74909210205078
244.96123937865084,41.96992305024145,0.66080576,161950.69+415811.7,8526,57898,828,244.9612547864052,41.96991991123277,0.6606385112452661,39633114279972484,59313.44711677,20.62108039855957
245.881050815632,42.56005772030685,1.8019016,162331.45+423336.2,8526,57898,950,245.88103220062547,42.56005744125253,1.7972801587574094,39633123255782459,59311.40505391,20.2002067565918
245.8497902940282,42.35906231521789,1.5450218999999998,162323.94+422132.6,8524,57656,556,245.849801382814,42.35905912534111,1.5519848231026352,39633118784654510,59311.40505391,19.84447860717773
246.19154940975,42.065235526738746,1.62769,162445.97+420354.8,8526,57898,974,246.1915465598806,42.06523477455069,1.6217446508721705,39633114296747862,59311.40505391,20.14090156555176
246.2555174205973,42.25982607673128,0.7304096,162501.32+421535.3,6035,56076,162,246.2555139724084,42.25984008235372,0.7303720491850426,39633118788849163,59311.40505391,20.682270050048828
245.9529209964061,42.188555846453006,0.94648176,162348.70+421118.8,8526,57898,922,245.95290710836608,42.18855650056108,0.9461365816459976,39633118788845714,59311.40505391,20.93706512451172
246.14543937479613,42.5402178803104,0.7406720999999999,162434.90+423224.7,6035,56076,178,246.1454491379337,42.54020620292403,0.7400411357628148,39633123259975673,59311.40505391,19.322628021240234
246.3334159458481,42.74322045578962,0.62441814,162520.01+424435.5,6035,56076,174,246.333395461008,42.74318582649526,0.624245857585464,39633127714325843,59311.40505391,20.329587936401367
246.3491276825405,42.479082758517386,0.5828884,162523.79+422844.6,8524,57656,591,246.3491394980965,42.47908021509692,0.5825926396729036,39633123264168378,59311.40505391,0.0
245.84274704633893,42.50431829280703,1.7865595,162322.25+423015.5,8526,57898,914,245.84274299028644,42.504305571341256,1.7930767570096766,39633123255781980,59312.44716134,20.98039054870605
245.9974917352849,42.418822622106745,1.6693599,162359.39+422507.7,8526,57898,954,245.9974767215292,42.41881509739963,1.6672429629716716,39633123259973938,59313.44711675,19.906129837036133
246.03566954280583,42.251429624111935,1.172856,162408.56+421505.1,8524,57656,553,246.0356782249786,42.25142756631432,1.172164947286467,39633118788846753,59313.44711675,0.0
246.5045887175717,42.694150345559656,1.1479787,162601.10+424138.9,8524,57656,588,246.5045962049096,42.69416163286617,1.1462181931732105,39633127714327757,59311.40505396,0.0
246.7126241759373,42.747274277405374,0.71490026,162651.02+424450.1,8531,57905,296,246.7126241814874,42.74726188698849,0.7143481362452702,39633127718520615,59311.40505396,20.677921295166016
246.76612056639868,42.356992030861285,0.86884177,162703.86+422125.1,6035,56076,87,246.76612661569047,42.35697432560239,0.8683530696886642,39633118797236178,59311.40505396,0.0
246.6251021564948,42.31327520954376,1.6601125,162630.02+421847.7,8524,57656,629,246.6251081718756,42.313282103793824,1.6595768632444312,39633118797234291,59312.44716146,20.36724090576172
246.55964394135125,43.021765333545694,0.9063262,162614.31+430118.3,8531,57905,304,246.559658557286,43.02174680175477,0.9067738939369016,39633132151899171,59312.44716146,20.72763633728028
244.1913095446487,42.334601762270495,1.4990605,161645.91+422004.5,8526,57898,654,244.19128185139115,42.33460505611782,1.5039586235426112,39633118763682930,59318.42764343,0.0
242.19556994192925,42.013316789207,1.8765218,160846.93+420047.9,8528,57896,868,242.1955785708005,42.01330678292248,1.871483859524789,39633114246416766,59313.41259936,20.631946563720703
242.4118433506125,42.05111081278248,1.0534977,160938.84+420303.9,8528,57896,881,242.4118478941764,42.05110434207636,1.0531651659058925,39633114250609704,59322.48638658,20.884700775146484
244.16474976337213,42.746543839715045,1.9945323,161639.53+424447.5,8526,57898,606,244.16476268384133,42.74652570191749,1.991276751018962,39633127684967864,59311.40505383,19.712778091430664
243.82001647849887,43.07449394219072,1.1603395,161516.80+430428.1,8525,57900,207,243.8200115288191,43.0744956637554,1.1594423152180933,39633132118344540,59312.44716139,20.995100021362305
243.93387763723808,42.67333966739558,0.74654424,161544.13+424024.0,6044,56090,816,243.9338554134956,42.67333381680939,0.7468252453127899,39633127684965325,59312.44716139,19.454952239990234
243.02464570264453,42.592635086857264,1.0893376,161205.91+423533.4,8525,57900,402,243.02466578981745,42.59263153031033,1.0886857624178945,39633123222226180,59322.48638659,0.0
245.5841337736913,42.63937811683336,0.4125825,162220.19+423821.7,8526,57898,910,245.5841314404402,42.63936054347921,0.4126871348127976,39633127705936388,59312.44716134,19.65049171447754
245.37160092134025,42.96687638306792,1.0826411,162129.18+425800.7,8526,57898,904,245.3715994963021,42.96686414773285,1.0824294940212174,39633132135124463,59311.40505388,20.410947799682614
245.0561052549057,42.27853526653391,1.7658179,162013.46+421642.7,8526,57898,822,245.056110304491,42.278518911589984,1.7598126692296967,39633118776264465,59311.40505388,0.0
244.8647985875715,42.07887127236968,0.7141031,161927.55+420443.9,6035,56076,406,244.86480847442613,42.0788801865348,0.7144153375046709,39633114279971074,59312.44716135,20.55752754211425
244.5688832289746,42.20081535998079,1.7983612,161816.53+421202.9,8526,57898,724,244.5689008901979,42.20080602818479,1.7972535206892748,39633118767877610,59312.44716135,20.8421688079834
244.4835906822018,42.51733728697828,1.0554712,161756.06+423102.4,8526,57898,692,244.4835791269388,42.51732953546487,1.0550949769668323,39633123239005160,59312.44716135,0.0
244.69264431695643,42.65588049742151,0.87680686,161846.23+423921.1,6035,56076,418,244.6926292361128,42.65588184040079,0.8755998052821954,39633127693354933,59314.37318393,0.0
245.27974719676644,43.16554534591449,0.8636219999999999,162107.13+430955.9,8525,57900,56,245.2797347318153,43.16553141320573,0.8637315153092291,39633136551726620,59311.40505383,20.271142959594727
246.0828191962248,43.30678611497214,0.9126592,162419.87+431824.4,8531,57905,388,246.08281467644105,43.30677055189593,0.9119074707898452,39633136564306438,59311.40505391,20.004579544067383
246.0968931869309,43.21274639389811,0.3936531,162423.25+431245.8,8531,57905,395,246.09689924910904,43.21273910194893,0.3934392868570919,39633136564306655,59311.40505391,21.08727264404297
245.6033029056421,43.23589690705005,0.9250913,162224.79+431409.2,6035,56076,275,245.60329644820484,43.23588795675983,0.9246375055287868,39633136555920780,59311.40505388,19.98733329772949
245.7109743757605,43.01986630650242,0.93726283,162250.63+430111.5,8531,57905,424,245.71096107635864,43.01985905813648,0.93737130811958,39633132139318367,59311.40505388,20.378313064575195
245.6566580415933,43.633890925830144,0.78327143,162237.59+433802.0,8531,57905,558,245.65668238438943,43.633881734983454,0.7831640426175385,39633145342985880,59311.40505385,19.605005264282227
246.0281356202645,43.818025933361454,1.1356412,162406.75+434904.8,8531,57905,633,246.0281279889564,43.818028089920006,1.1387651942608648,39633145347180480,59313.44711683,20.676115036010746
245.80195519097816,43.60499252294314,1.2102263,162312.46+433617.9,8531,57905,595,245.8019682423929,43.60497193262489,1.2032336543025308,39633140959938751,59315.40914389,0.0
246.30249043719127,44.12355575371528,1.2848036,162512.59+440724.8,8531,57905,666,246.30249455109245,44.12353765110475,1.2943634347761213,39633149717645481,59312.44716141,0.0
244.6207541297873,43.20187257401163,0.7465227,161828.98+431206.7,8525,57900,132,244.6207497931657,43.201875660687286,0.7463317591076434,39633136543337689,59311.40505383,0.0
244.6714846995389,43.07796968421464,0.75139236,161841.15+430440.6,6044,56090,942,244.6714890771841,43.07794670911827,0.7514987411913291,39633132126734877,59312.44716139,19.93983268737793
245.10564898090192,43.44057131860085,1.8010705000000002,162025.35+432626.0,8531,57905,500,245.1056623411989,43.440560972096605,1.794236942490347,39633140951550009,59312.44716139,20.396116256713867
245.1227863564997,43.38827419949965,1.6634651000000005,162029.46+432317.7,8531,57905,497,245.12281300329147,43.38824994491215,1.6619893825818397,39633140951550204,59314.37318391,0.0
245.20250119890343,43.57947126190133,1.5337045,162048.60+433446.0,8531,57905,537,245.202516015327,43.57946223495779,1.5302994811134731,39633140951551172,59311.40505385,20.91600036621093
245.5127124389577,43.62988987314464,1.1344523000000002,162203.05+433747.6,8531,57905,559,245.5126990943633,43.62988517029312,1.133812094735022,39633145338794100,59314.37318395,0.0
245.7268087411429,43.953267583709895,1.2966056,162254.43+435711.7,8531,57905,585,245.72681412164985,43.953266565045176,1.295494095943626,39633149709258201,59311.40505394,0.0
245.02538557785152,44.04598264071157,0.96300954,162006.09+440245.5,8531,57905,523,245.0253936965239,44.04598515093241,0.9623439841075908,39633149700869777,59311.40505394,0.0
245.3266527609148,44.34765520824541,0.8962336,162118.39+442051.5,8525,57900,964,245.3266416291821,44.34762837454375,0.8966062601019933,39633154050362184,59311.40505394,20.71569061279297
245.5800432402119,43.81916384327332,1.6004168,162219.21+434908.9,8525,57900,14,245.58003516444504,43.81914766174163,1.5915541027972595,39633145342985056,59313.44711682,0.0
245.3079644452676,44.431555366591965,0.6056119000000001,162113.91+442553.5,8531,57905,506,245.3079616095673,44.431540814316186,0.6055314623839703,39633158374690422,59314.37318394,19.85455894470215
245.0454628721669,44.28697862226043,0.51285607,162010.91+441713.1,8525,57900,924,245.04548113573688,44.28698766357671,0.5123450573951307,39633154046168777,59321.40440129,20.243745803833008
245.73081032912293,44.60858054857985,0.8092699999999999,162255.39+443630.8,8542,57933,405,245.73079842993104,44.608574872731865,0.8088613884922399,39633158383075675,59311.4050539,20.86753845214844
245.82693384681028,43.98585011982203,0.9962571,162318.46+435909.0,8525,57900,16,245.8269342224528,43.98585204930726,0.9952224305845844,39633149713449637,59311.4050539,0.0
245.62168776557755,44.056813941782295,0.66524357,162229.20+440324.5,6035,56076,718,245.6216996913948,44.05681559978328,0.6659166351036018,39633149709257066,59312.44716138,20.14867782592773
245.9284428893643,44.74525108089674,1.7372601000000003,162342.82+444442.9,8531,57905,567,245.9284911239753,44.745235904614745,1.732566741999756,39633162690629241,59312.44716138,0.0
245.5658701448103,44.48792771299578,1.5419915000000002,162215.80+442916.5,8525,57900,991,245.56588455629367,44.487885823341095,1.5451188642738642,39633158378883993,59312.44716138,0.0
245.7919596373776,44.62106254276869,1.0847789,162310.07+443715.8,8542,57933,409,245.7919672812972,44.62106596937621,1.084867545257959,39633158383076485,59313.44711683,0.0
241.54100902511829,42.35202556127796,0.82899237,160609.84+422107.2,6043,56096,61,241.5410179281673,42.35202409172879,0.8277560596734522,39633118730128920,59311.38455022,19.488523483276367
240.9813356173636,41.92541070331885,1.051348,160355.52+415531.4,8528,57896,717,240.98134592192417,41.92540908322936,1.0510038091996734,39633114229640356,59311.38455022,20.554079055786133
241.2846711627272,42.20906623254058,0.98042387,160508.32+421232.6,8528,57896,724,241.28468527760555,42.20906976320538,0.9822860119189288,39633118730125908,59313.41259925,0.0
241.08006881866868,41.88848434827116,0.47232673,160419.21+415318.5,8528,57896,720,241.08009109111163,41.88849282293104,0.472279712788713,39633114233832178,59313.41259925,20.57958984375
241.4837038668609,42.20052478525889,1.0491648,160556.08+421201.8,8528,57896,787,241.48372256920345,42.20051627504049,1.048927745133284,39633118730128283,59312.38316148,0.0
239.92577710912565,42.21186388384041,0.8257803,155942.18+421242.7,6043,56096,320,239.92577892111163,42.21186244158967,0.8262901966193976,39633118713348598,59311.38455022,20.87366485595703
239.93130602866933,42.35238341656167,0.7842299,155943.51+422108.5,6043,56096,362,239.93133209264087,42.35237947924549,0.7844640284647196,39633118713348672,59311.38455022,19.88544273376465
241.1023494039109,42.54359086994526,0.52679294,160424.56+423236.9,8528,57896,700,241.10236652695207,42.54358591378606,0.5268854987827489,39633123197061573,59311.38455022,20.154748916625977
241.2466005477033,42.567526980916966,1.2691495000000002,160459.18+423403.0,8528,57896,697,241.24659831350368,42.56752897697611,1.2723949089042206,39633123201253516,59311.38455022,20.74198532104492
241.0912826782096,42.61109797826313,0.7299014,160421.90+423639.9,8528,57896,695,241.0912902685784,42.61110978362578,0.7298310778532998,39633123197061451,59311.38455022,0.0
240.689828212884,42.17490002116606,1.1212541,160245.55+421029.6,8528,57896,674,240.6898337426969,42.17489585597735,1.120789861623584,39633118721738340,59313.41259925,19.735002517700195
240.6313412529464,42.937122698602295,0.97663736,160231.52+425613.6,8528,57896,568,240.63133035037288,42.93713055773613,0.9781795734890988,39633132076404220,59311.38455022,20.88523292541504
240.57115165467445,42.24418554477551,0.47931826,160217.07+421439.0,8509,57843,18,240.5711388430604,42.24418522601876,0.4792268706717494,39633118721736858,59311.38455022,20.25804710388184
240.8066565677599,43.15393822730264,1.843747,160313.59+430914.1,8527,57897,206,240.8066591291159,43.15394342120304,1.8383309441517617,39633136497200027,59311.38455022,0.0
240.647893305676,43.13724120210591,0.54344165,160235.49+430814.0,6043,56096,816,240.64789570259543,43.13723303338347,0.5432639958811111,39633136497198058,59311.38455022,20.479990005493164
240.3385567992009,42.76338016248754,0.95541865,160121.25+424548.1,6043,56096,296,240.33857389906288,42.76337497141513,0.9579068012787632,39633127638829868,59311.38455022,19.39395904541016
240.3639751189016,42.56550424620002,1.1008898,160127.35+423355.8,8528,57896,580,240.3639688163364,42.565496934873146,1.1005496162070645,39633123188672511,59311.38455022,19.972570419311523
240.28014630820232,42.15712513112325,1.0742391000000002,160107.23+420925.6,8528,57896,588,240.2801434425943,42.157117548960585,1.073036186514135,39633118717543207,59312.38316135,19.94843864440918
240.2216747558638,42.60469607936368,1.0958816,160053.20+423616.9,8528,57896,514,240.2216738011352,42.60468473502733,1.0984530597915727,39633123184480564,59313.41259928,20.41191673278809
241.27619069390408,42.76858728449744,0.48219734,160506.28+424606.9,8528,57896,692,241.2762139706411,42.768576202354005,0.4818669865840831,39633127651411745,59312.38316148,20.00281143188477
236.4909591091593,41.84301749006204,1.6849076,154557.83+415034.8,8512,57903,63,236.4909495373552,41.84300908503722,1.6811623282941592,39633109666234943,59339.39998687,19.679851531982425
236.77151520380087,42.01086756305618,0.96452194,154705.16+420039.1,8509,57843,498,236.77152207057745,42.01086200753389,0.964188235534186,39633114179307080,59346.35268753,20.96265983581543
236.83543178043467,42.32676983072714,0.69672173,154720.50+421936.3,8509,57843,530,236.83543574247508,42.32677769205226,0.6963402418641377,39633118671408924,59340.38316714,20.59292221069336
236.86155801207445,42.10350234639789,1.0107504,154726.77+420612.6,8509,57843,500,236.8615560093693,42.10347941666474,1.0098428733258096,39633114179308185,59341.36201054,0.0
237.760627958307,42.90975205762624,0.7816799,155102.55+425435.1,6042,56101,168,237.760640415304,42.909721910730994,0.7833320622385863,39633132042847684,59338.37569319,20.267457962036133
237.57669829481617,42.864760718921936,0.18173876,155018.40+425153.1,8509,57843,588,237.57670836574584,42.86476199854407,0.1798695002178506,39633127605274752,59338.37569319,0.0
237.723254823697,42.8368267022427,0.84888154,155053.58+425012.5,8509,57843,624,237.7232749566741,42.836804767782944,0.8486188486605476,39633127605276533,59338.37569319,0.0
237.9648503409753,43.10458148570056,1.607308,155151.56+430616.4,8508,57845,166,237.9648688804305,43.10458798904968,1.614769215269976,39633132047040651,59338.37569319,20.96483421325684
237.83870143107,42.63335275910818,0.81416833,155121.28+423800.0,6042,56101,162,237.8387162017009,42.633348441092366,0.8143252734806914,39633127609468064,59339.39998698,20.82462501525879
238.042221147405,43.295347912065694,1.1876714,155210.13+431743.2,8509,57843,726,238.04226525732747,43.29535466059346,1.1874303103064994,39633136463644984,59339.39998698,0.0
239.2658267250665,42.959358290443646,1.8030899,155703.79+425733.6,8509,57843,791,239.2658419446772,42.95939491756295,1.8006262375100448,39633132059626387,59312.38316137,0.0
239.5605058481118,42.77228826594775,1.6941106,155814.52+424620.2,8509,57843,986,239.56052756707928,42.77227695244268,1.692755514129913,39633127630440105,59313.41259931,0.0
239.7214775129788,42.85574430629653,0.7403261,155853.15+425120.6,6043,56096,370,239.72150710671548,42.85573853622788,0.7401432027715301,39633127630442226,59313.41259931,20.8193302154541
239.579168023888,43.22449401257877,0.51168627,155819.00+431328.1,8509,57843,876,239.5792660392552,43.224544047315824,0.5114456843043971,39633136484614614,59322.48638648,0.0
239.3806621408356,43.19162021524892,0.65857583,155731.35+431129.8,8527,57897,446,239.3806471609056,43.19161719963601,0.6575185298609514,39633136480421826,59336.24555249,20.773998260498047
239.24257968607984,42.45021958416771,0.758763,155658.21+422700.7,8509,57843,932,239.2426089489492,42.45020524180377,0.7587929455047769,39633123176087948,59336.24555249,20.734912872314453
240.0826952422217,42.731503863163816,1.1696653,160019.84+424353.4,8528,57896,509,240.08269652078445,42.73147991993654,1.165148554940436,39633127634636537,59311.38455022,0.0
240.1112336155571,43.02348792338184,0.6268875,160026.69+430124.5,8509,57843,960,240.1112209393301,43.023475884661096,0.6268794888119411,39633132072207552,59340.43845644,0.0
240.5749631586658,43.11751758032363,1.1234543,160217.99+430703.0,8528,57896,562,240.5749636733817,43.11751518863199,1.1288815538925718,39633132076403434,59313.41259931,20.090171813964844
240.07786917498447,43.47089897691296,1.9361753,160018.68+432815.2,8527,57897,379,240.0778771940387,43.470906577982646,1.9312422118588832,39633140888636937,59314.35040037,20.9121036529541
239.8133745436804,43.5549580961277,1.9417748,155915.20+433317.8,8527,57897,417,239.81340898311865,43.55494915505786,1.94449885574484,39633140888633876,59314.35040037,20.404056549072266
239.9284692638016,42.93659546355889,0.62131286,155942.83+425611.7,8509,57843,950,239.92848527234605,42.9365934989803,0.6213940418504093,39633132068015021,59318.40806923,20.814414978027344
240.3849355901904,43.71339995554211,1.9183515,160132.38+434248.2,8527,57897,308,240.38495742257265,43.713424902632056,1.9184157528859147,39633145280070171,59311.38455022,0.0
240.1509071416661,43.777280988836736,0.9608784,160036.21+434638.2,8527,57897,348,240.1509159808586,43.77727462804992,0.9588641236000712,39633145275877160,59311.38455022,20.518016815185547
240.6185505235232,43.590370261726726,0.87653697,160228.45+433525.3,8527,57897,262,240.61858257931544,43.59035701348765,0.8766405477621307,39633140897024012,59312.38316139,20.605567932128903
240.117928522064,43.525362552937146,0.66414136,160028.30+433131.3,6043,56096,758,240.117935153932,43.52536251588736,0.6643986084864263,39633140892827733,59312.38316139,20.56511878967285
240.5684581353119,43.62902935997045,1.6477633000000005,160216.43+433744.5,8527,57897,274,240.5684978714524,43.62901250675354,1.6479511186501123,39633145280072317,59314.35040044,19.612993240356445
240.5248196641957,44.12061304485411,0.4931045,160205.95+440714.2,8527,57897,277,240.52483765443696,44.12062964645794,0.4928796819849733,39633149646343479,59311.38455029,0.0
239.023191653205,44.15980311074863,0.6550291,155605.56+440935.2,6042,56101,989,239.0231893583565,44.15980741380624,0.6552464942255964,39633153974863687,59314.35040044,20.10274124145508
238.39061611202,43.27863427403159,0.48911905,155333.74+431643.0,8508,57845,85,238.3906614531905,43.278635341213466,0.4888420106993709,39633136467839304,59346.35268765,0.0
239.68444934040093,44.26217163836407,0.7664325,155844.26+441543.8,6043,56096,662,239.68445815108035,44.26215420236678,0.7660942126108531,39633153983252228,59311.38455022,20.22311210632324
239.5760165630648,43.66321130762615,1.2965721,155818.24+433947.5,8527,57897,427,239.576018314084,43.663223339981855,1.297117560159137,39633145267489668,59311.38455022,0.0
239.6755298584522,43.59843554398981,0.48659992,155842.12+433554.3,8527,57897,423,239.67554557856585,43.59843229651816,0.4865858071495942,39633140884442236,59311.38455022,19.907262802124023
239.87854741837265,43.94304942220499,0.7648568,155930.85+435634.9,6033,56069,202,239.87856253807897,43.943044518822525,0.7644252539180845,39633149637954856,59311.38455022,19.59724807739257
239.61842872352315,44.22207528544143,1.903102,155828.42+441319.4,8527,57897,573,239.61844155960392,44.222052337060425,1.9082861413938967,39633153983251339,59314.35040044,0.0
239.6194340656076,44.26187442992336,1.7443398,155828.66+441542.7,8527,57897,578,239.6194487231984,44.26187284927331,1.7446429218569304,39633153983251355,59318.40806928,20.806411743164062
239.56469671890844,44.54483360764515,0.82742816,155815.52+443241.4,8508,57845,19,239.5646879094743,44.54481877313234,0.8270131888308113,39633158307579447,59311.38455029,0.0
240.034147170729,44.82505933264461,1.0394708,160008.19+444930.2,8527,57897,639,240.03412631838543,44.82506578957057,1.0400068252282189,39633162623517135,59311.38455029,19.63113021850586
239.4295440591735,44.3866087576013,0.9788181,155743.09+442311.7,8527,57897,567,239.4295650104472,44.38662394190753,0.9785612640892528,39633158307578011,59312.38316145,20.438692092895508
239.6865551295896,44.274863735727,1.9227325,155844.77+441629.5,8527,57897,620,239.68657020806927,44.27485820383415,1.9175966334752448,39633153983252258,59312.38316145,19.983158111572266
242.44335668319744,42.93701736683474,0.8170791999999999,160946.40+425613.2,6034,56103,250,242.4433588444452,42.93700169508485,0.8164427526605609,39633132101567155,59312.38316149,21.02811622619629
242.34202644768305,42.87267986935525,0.43236607,160922.08+425221.6,8528,57896,846,242.3420433869762,42.8726600853546,0.4321380320146277,39633127663994885,59313.41259938,0.0
242.1108362153973,42.899954563475255,0.69774646,160826.60+425359.8,6034,56103,332,242.11083052304667,42.89994912681797,0.6974337309895852,39633132097372952,59311.38455034,19.764047622680664
242.00969649364987,42.77770505114693,0.81791645,160802.32+424639.7,6043,56096,4,242.00969529248985,42.777711450417215,0.8157080982139017,39633127659800744,59311.38455034,20.776153564453125
242.42908603871604,42.386841281220825,1.0906161,160942.98+422312.6,8528,57896,884,242.4290809563824,42.38683663654862,1.0899440373106042,39633123213838055,59312.38316148,20.76447868347168
242.5663451627063,42.40563627529372,1.2809351999999998,161015.92+422420.2,8528,57896,922,242.56634058166065,42.40565031846112,1.2773976891722656,39633123213839414,59313.41259936,0.0
241.97629962356217,41.94399221469775,0.8787620999999999,160754.31+415638.3,6044,56090,540,241.9763152877201,41.94399107276728,0.8726982923584136,39633114242223546,59313.41259936,20.53666877746582
241.83493547723864,42.39979678325808,0.8007144,160720.38+422359.2,8528,57896,826,241.8349702560272,42.399796762400335,0.8008852526141824,39633123205450796,59313.41259936,0.0
243.6766599948753,43.69607863155571,0.94950986,161442.39+434145.8,8525,57900,275,243.6766494310606,43.696076038941705,0.9550574068963088,39633145317821237,59312.44716133,20.77782821655273
243.2990884120615,43.97901903617871,0.5586139,161311.78+435844.4,8525,57900,698,243.29910393466903,43.97900889311109,0.5589054477673384,39633149679898268,59311.38455029,19.981943130493164
242.7104043556477,43.63168898472036,0.7960385999999999,161050.49+433754.0,8525,57900,426,242.71043133734668,43.63167961698616,0.7961100760611295,39633145305238615,59312.38316145,0.0
